9.591037260179637869e-01,7.451000213623046875e-01,9.410545229911804199e-01,-1.959545016288757324e-01
8.501090651839344758e-01,7.785000205039978027e-01,9.410545229911804199e-01,-1.625545024871826172e-01
1.441659613430305242e+00,5.942999720573425293e-01,9.410545229911804199e-01,-3.467545509338378906e-01
2.550495069862801500e+00,3.754000067710876465e-01,9.410545229911804199e-01,-5.656545162200927734e-01
1.045460846249228748e+00,7.148000001907348633e-01,9.410545229911804199e-01,-2.262545228004455566e-01
3.379427836947183739e+00,2.973000109195709229e-01,9.410545229911804199e-01,-6.437545120716094971e-01
1.523525683327884739e+00,5.759000182151794434e-01,9.410545229911804199e-01,-3.651545047760009766e-01
4.853759938208401792e-02,9.344999790191650391e-01,9.410545229911804199e-01,-6.554543972015380859e-03
3.478108005198742525e+00,2.836999893188476562e-01,9.410545229911804199e-01,-6.573545336723327637e-01
1.001427946133450764e+00,7.278000116348266602e-01,9.410545229911804199e-01,-2.132545113563537598e-01
2.653156401511889140e+00,3.567999899387359619e-01,9.410545229911804199e-01,-5.842545330524444580e-01
1.730395705166403175e-01,9.298999905586242676e-01,9.410545229911804199e-01,-1.115453243255615234e-02
1.316837223726515127e+00,6.351000070571899414e-01,9.410545229911804199e-01,-3.059545159339904785e-01
3.617987741069640162e+00,2.782999873161315918e-01,9.410545229911804199e-01,-6.627545356750488281e-01
1.570604528660652033e+00,5.590000152587890625e-01,9.410545229911804199e-01,-3.820545077323913574e-01
2.278042348461394084e+00,4.244000017642974854e-01,9.410545229911804199e-01,-5.166545212268829346e-01
1.694184475583841554e+00,5.266000032424926758e-01,9.410545229911804199e-01,-4.144545197486877441e-01
1.510652941725888709e+00,5.817000269889831543e-01,9.410545229911804199e-01,-3.593544960021972656e-01
2.503971178849181189e+00,3.785000145435333252e-01,9.410545229911804199e-01,-5.625545084476470947e-01
7.381612676029010167e-01,8.155000209808349609e-01,9.410545229911804199e-01,-1.255545020103454590e-01
6.189872146770887262e-01,8.526999950408935547e-01,9.410545229911804199e-01,-8.835452795028686523e-02
3.968256111591867530e+00,2.509000003337860107e-01,9.410545229911804199e-01,-6.901545226573944092e-01
1.227901428193924893e+00,6.553000211715698242e-01,9.410545229911804199e-01,-2.857545018196105957e-01
3.019775822623319783e+00,3.201999962329864502e-01,9.410545229911804199e-01,-6.208545267581939697e-01
1.821370814220355072e+00,5.081999897956848145e-01,9.410545229911804199e-01,-4.328545331954956055e-01
2.724524769312218986e+00,3.501000106334686279e-01,9.410545229911804199e-01,-5.909545123577117920e-01
3.931699889129981251e+00,2.590000033378601074e-01,9.410545229911804199e-01,-6.820545196533203125e-01
1.356376604081292125e+00,6.220999956130981445e-01,9.410545229911804199e-01,-3.189545273780822754e-01
5.249586103506236334e-01,8.744999766349792480e-01,9.410545229911804199e-01,-6.655454635620117188e-02
9.679049731432320947e-01,7.401999831199645996e-01,9.410545229911804199e-01,-2.008545398712158203e-01
2.639384353571134767e-01,9.226999878883361816e-01,9.410545229911804199e-01,-1.835453510284423828e-02
1.600523848508374147e+00,5.576000213623046875e-01,9.410545229911804199e-01,-3.834545016288757324e-01
1.504042638273474619e+00,5.723999738693237305e-01,9.410545229911804199e-01,-3.686545491218566895e-01
3.524271161744853220e+00,2.815000116825103760e-01,9.410545229911804199e-01,-6.595545113086700439e-01
9.825186338638647321e-01,7.396000027656555176e-01,9.410545229911804199e-01,-2.014545202255249023e-01
8.236343232381706514e-01,7.940999865531921387e-01,9.410545229911804199e-01,-1.469545364379882812e-01
3.049061204183753482e+00,3.190000057220458984e-01,9.410545229911804199e-01,-6.220545172691345215e-01
1.516118537264318444e+00,5.738999843597412109e-01,9.410545229911804199e-01,-3.671545386314392090e-01
1.307984183005021617e+00,6.328999996185302734e-01,9.410545229911804199e-01,-3.081545233726501465e-01
8.407859182021217848e-01,7.842000126838684082e-01,9.410545229911804199e-01,-1.568545103073120117e-01
1.173523817456430862e+00,6.784999966621398926e-01,9.410545229911804199e-01,-2.625545263290405273e-01
3.603736855736099365e-01,9.107999801635742188e-01,9.410545229911804199e-01,-3.025454282760620117e-02
3.370494002991398119e+00,2.924999892711639404e-01,9.410545229911804199e-01,-6.485545337200164795e-01
4.004094060427516588e-01,9.039000272750854492e-01,9.410545229911804199e-01,-3.715449571609497070e-02
1.006726619580614823e+00,7.315999865531921387e-01,9.410545229911804199e-01,-2.094545364379882812e-01
3.535041751528742893e+00,2.863000035285949707e-01,9.410545229911804199e-01,-6.547545194625854492e-01
2.863431647540951364e+00,3.456999957561492920e-01,9.410545229911804199e-01,-5.953545272350311279e-01
3.057653867179110918e-01,9.186999797821044922e-01,9.410545229911804199e-01,-2.235454320907592773e-02
2.822313668509988993e+00,3.433000147342681885e-01,9.410545229911804199e-01,-5.977545082569122314e-01
2.906426268368161647e+00,3.357000052928924561e-01,9.410545229911804199e-01,-6.053545176982879639e-01
3.132052168004998194e+00,3.068000078201293945e-01,9.410545229911804199e-01,-6.342545151710510254e-01
3.131115046707207306e+00,3.129000067710876465e-01,9.410545229911804199e-01,-6.281545162200927734e-01
2.340656185472006268e+00,4.056000113487243652e-01,9.410545229911804199e-01,-5.354545116424560547e-01
3.997582970291492899e+00,2.540000081062316895e-01,9.410545229911804199e-01,-6.870545148849487305e-01
2.334289482420274453e+00,4.061000049114227295e-01,9.410545229911804199e-01,-5.349545180797576904e-01
3.293786739528397067e+00,3.014000058174133301e-01,9.410545229911804199e-01,-6.396545171737670898e-01
2.006878541856742970e+00,4.577000141143798828e-01,9.410545229911804199e-01,-4.833545088768005371e-01
2.802808357393167693e+00,3.391000032424926758e-01,9.410545229911804199e-01,-6.019545197486877441e-01
3.829873943613402165e+00,2.626000046730041504e-01,9.410545229911804199e-01,-6.784545183181762695e-01
5.524971938746308098e-01,8.731999993324279785e-01,9.410545229911804199e-01,-6.785452365875244141e-02
2.009486086465267718e+00,4.571999907493591309e-01,9.410545229911804199e-01,-4.838545322418212891e-01
3.191233945796009053e+00,3.109999895095825195e-01,9.410545229911804199e-01,-6.300545334815979004e-01
1.742921480068770013e+00,5.170999765396118164e-01,9.410545229911804199e-01,-4.239545464515686035e-01
2.409613965204573827e+00,4.004000127315521240e-01,9.410545229911804199e-01,-5.406545102596282959e-01
2.537657725767449524e+00,3.704000115394592285e-01,9.410545229911804199e-01,-5.706545114517211914e-01
8.250755089765453576e-01,7.889999747276306152e-01,9.410545229911804199e-01,-1.520545482635498047e-01
5.605317417289126247e-01,8.683999776840209961e-01,9.410545229911804199e-01,-7.265454530715942383e-02
1.085139625784141693e+00,7.056999802589416504e-01,9.410545229911804199e-01,-2.353545427322387695e-01
3.667831338752579828e+00,2.711000144481658936e-01,9.410545229911804199e-01,-6.699545085430145264e-01
2.587638396323748147e-01,9.236999750137329102e-01,9.410545229911804199e-01,-1.735454797744750977e-02
2.390845463856019038e+00,3.962999880313873291e-01,9.410545229911804199e-01,-5.447545349597930908e-01
2.139956408641264129e+00,4.415999948978424072e-01,9.410545229911804199e-01,-4.994545280933380127e-01
1.235911572052158292e+00,6.553999781608581543e-01,9.410545229911804199e-01,-2.856545448303222656e-01
1.274916621807058448e+00,6.387000083923339844e-01,9.410545229911804199e-01,-3.023545145988464355e-01
3.305042656869428885e+00,2.921999990940093994e-01,9.410545229911804199e-01,-6.488545238971710205e-01
2.927710911778137248e+00,3.312000036239624023e-01,9.410545229911804199e-01,-6.098545193672180176e-01
8.203940175557296044e-01,7.943999767303466797e-01,9.410545229911804199e-01,-1.466545462608337402e-01
3.393648318118043239e+00,2.915999889373779297e-01,9.410545229911804199e-01,-6.494545340538024902e-01
1.578121538643892041e+00,5.620999932289123535e-01,9.410545229911804199e-01,-3.789545297622680664e-01
1.317868054751483609e+00,6.319000124931335449e-01,9.410545229911804199e-01,-3.091545104980468750e-01
3.691876750643682037e+00,2.721999883651733398e-01,9.410545229911804199e-01,-6.688545346260070801e-01
1.882792888856807956e-01,9.301999807357788086e-01,9.410545229911804199e-01,-1.085454225540161133e-02
4.364745788521235959e-01,9.020000100135803223e-01,9.410545229911804199e-01,-3.905451297760009766e-02
2.926331810839013503e+00,3.274999856948852539e-01,9.410545229911804199e-01,-6.135545372962951660e-01
9.665436566673513141e-01,7.437000274658203125e-01,9.410545229911804199e-01,-1.973544955253601074e-01
3.245834953773242937e+00,3.003000020980834961e-01,9.410545229911804199e-01,-6.407545208930969238e-01
7.286170295737282032e-01,8.209999799728393555e-01,9.410545229911804199e-01,-1.200545430183410645e-01
2.914105692808855785e+00,3.371999859809875488e-01,9.410545229911804199e-01,-6.038545370101928711e-01
3.105166049988671073e+00,3.174999952316284180e-01,9.410545229911804199e-01,-6.235545277595520020e-01
1.367900455129417825e+00,6.191999912261962891e-01,9.410545229911804199e-01,-3.218545317649841309e-01
3.316254835204982765e+00,2.987000048160552979e-01,9.410545229911804199e-01,-6.423545181751251221e-01
2.644423718163656289e+00,3.646000027656555176e-01,9.410545229911804199e-01,-5.764545202255249023e-01
1.712697615091235637e+00,5.289999842643737793e-01,9.410545229911804199e-01,-4.120545387268066406e-01
1.253468980603484884e+00,6.478999853134155273e-01,9.410545229911804199e-01,-2.931545376777648926e-01
1.383510770597280004e+00,6.104000210762023926e-01,9.410545229911804199e-01,-3.306545019149780273e-01
3.521427953453770243e+00,2.791999876499176025e-01,9.410545229911804199e-01,-6.618545353412628174e-01
1.882155673106542970e+00,4.885999858379364014e-01,9.410545229911804199e-01,-4.524545371532440186e-01
7.615377918260990420e-01,8.129000067710876465e-01,9.410545229911804199e-01,-1.281545162200927734e-01
2.522561548982512392e+00,3.750000000000000000e-01,9.410545229911804199e-01,-5.660545229911804199e-01
8.287645986967580036e-01,7.890999913215637207e-01,9.410545229911804199e-01,-1.519545316696166992e-01
